none,open,READ,WL_0,BL_0,63544579.75331178,1.57369834513365e-08,1.57369834513365e-08,1.0009091525934641,unformed
none,open,READ,WL_0,BL_0,47251804.77880599,2.1163212805969545e-08,2.1163212805969545e-08,1.0007078392137059,unformed
none,open,READ,WL_0,BL_0,42943299.486939356,2.328651994484348e-08,2.328651994484348e-08,1.001064712932367,unformed
none,open,READ,WL_0,BL_0,53855923.53666661,1.8568059636358704e-08,1.8568059636358704e-08,1.0010519020809279,unformed
none,open,READ,WL_0,BL_0,45722684.36587101,2.187098185220364e-08,2.187098185220364e-08,1.0009695466073907,unformed
none,open,READ,WL_0,BL_0,69825354.56079227,1.4321445358782488e-08,1.4321445358782488e-08,1.0009585658775857,unformed
none,open,READ,WL_0,BL_0,74750967.3561435,1.3377753296965377e-08,1.3377753296965375e-08,1.0009805273371952,unformed
none,open,READ,WL_0,BL_0,43382824.44767732,2.3050596929346288e-08,2.3050596929346288e-08,1.0009933381886345,unformed
none,open,READ,WL_0,BL_0,38992815.4232722,2.5645750098957125e-08,2.564575009895713e-08,1.0009219634449027,unformed
none,open,READ,WL_0,BL_0,41676583.97262183,2.3994288991077572e-08,2.3994288991077576e-08,1.0008469284579014,unformed
